Wall time,Step,Value
1717299922.3627625,9,0.2409999966621399
1717299934.513749,19,0.2766000032424927
1717299946.3934612,29,0.3873000144958496
1717299958.536917,39,0.4260999858379364
1717299970.6548092,49,0.3172000050544739
1717299982.6841354,59,0.27000001072883606
1717299994.782447,69,0.35830000042915344
1717300006.867237,79,0.25119999051094055
1717300019.1692476,89,0.2630999982357025
1717300031.6147747,99,0.2451999932527542
1717300044.158462,109,0.3240000009536743
1717300056.4135754,119,0.17249999940395355
1717300068.707142,129,0.3303999900817871
1717300081.072397,139,0.25280001759529114
1717300093.072288,149,0.4154999852180481
1717300105.3060431,159,0.49630001187324524
1717300117.4606571,169,0.262800008058548
1717300129.6149027,179,0.6251000165939331
1717300141.6850147,189,0.476500004529953
1717300153.942923,199,0.4595000147819519
1717300166.1813655,209,0.49480000138282776
1717300178.5014641,219,0.6412000060081482
1717300190.8736258,229,0.4142000079154968
1717300203.1369605,239,0.5142999887466431
1717300215.5807314,249,0.6291999816894531
1717300228.0796285,259,0.666100025177002
1717300240.3232944,269,0.6633999943733215
1717300252.50335,279,0.6435999870300293
1717300264.5706332,289,0.6880000233650208
1717300276.7376285,299,0.6998999714851379
1717300289.3594203,309,0.6814000010490417
1717300301.6862097,319,0.7208999991416931
1717300313.8017266,329,0.6097999811172485
1717300326.04777,339,0.6621999740600586
1717300338.1835973,349,0.5809000134468079
1717300350.4160726,359,0.7989000082015991
1717300362.488968,369,0.7838000059127808
1717300374.5219429,379,0.8303999900817871
1717300386.3101332,389,0.8047000169754028
1717300398.3366811,399,0.7401000261306763
1717300410.449645,409,0.8179000020027161
1717300422.7170784,419,0.7735000252723694
1717300434.8460257,429,0.7542999982833862
1717300446.883634,439,0.7871999740600586
1717300458.9823928,449,0.6930999755859375
1717300471.1573603,459,0.8342999815940857
1717300483.0976908,469,0.8460000157356262
1717300495.181807,479,0.8216999769210815
1717300507.5533502,489,0.7961000204086304
1717300519.7851684,499,0.7804999947547913
1717300532.2253118,509,0.8758999705314636
1717300544.6053836,519,0.7919999957084656
1717300556.7327592,529,0.7789000272750854
1717300568.7967024,539,0.8607000112533569
1717300580.8453221,549,0.8773000240325928
1717300593.011617,559,0.8707000017166138
1717300605.3644798,569,0.8755000233650208
1717300617.686265,579,0.8704000115394592
1717300629.9499083,589,0.8837000131607056
1717300642.0120618,599,0.8597000241279602
1717300654.0010693,609,0.8671000003814697
1717300665.998101,619,0.8934000134468079
1717300677.993638,629,0.8844000101089478
1717300690.2955215,639,0.8812999725341797
1717300702.4051912,649,0.8888000249862671
1717300714.5771189,659,0.8827000260353088
1717300726.8511698,669,0.8942000269889832
1717300739.1449423,679,0.8982999920845032
1717300751.233198,689,0.8885999917984009
1717300763.4086657,699,0.8895999789237976
1717300775.4874468,709,0.8852999806404114
1717300787.3950744,719,0.8960000276565552
1717300799.7747104,729,0.9006999731063843
1717300811.958891,739,0.8960000276565552
1717300824.1950169,749,0.9049000144004822
1717300836.6293428,759,0.9071000218391418
1717300848.777557,769,0.9101999998092651
1717300860.9012585,779,0.9096999764442444
1717300872.8112514,789,0.9009000062942505
1717300884.8781343,799,0.9136999845504761
1717300897.0402455,809,0.9125000238418579
1717300909.0879557,819,0.9143999814987183
1717300921.1859093,829,0.9118000268936157
1717300933.4424932,839,0.9128999710083008
1717300945.5218902,849,0.9136999845504761
1717300958.0159087,859,0.9186999797821045
1717300970.2206683,869,0.9194999933242798
1717300982.385845,879,0.920199990272522
1717300994.6820729,889,0.9192000031471252
1717301006.9495397,899,0.917900025844574
1717301019.0545828,909,0.919700026512146
1717301031.1489134,919,0.921999990940094
1717301043.2271504,929,0.9222999811172485
1717301055.364287,939,0.9228000044822693
1717301067.5493214,949,0.921999990940094
1717301079.5511467,959,0.9228000044822693
1717301091.7267535,969,0.9236999750137329
1717301104.0757027,979,0.9236999750137329
1717301116.366928,989,0.9229000210762024
1717301128.7311475,999,0.9233999848365784
